    1002
 0.00000  0.00000  0.00000
 0.01668  0.01667 -0.00822
 0.01837 -0.62453  0.58657
 0.02515 -0.62898  0.58113
 0.03188 -0.63323  0.57566
 0.03856 -0.63729  0.57018
 0.04517 -0.64113  0.56471
 0.05170 -0.64475  0.55927
 0.05815 -0.64814  0.55387
 0.06452 -0.65132  0.54853
 0.07080 -0.65426  0.54326
 0.07698 -0.65698  0.53808
 0.08306 -0.65947  0.53300
 0.08904 -0.66174  0.52803
 0.09492 -0.66379  0.52318
 0.10069 -0.66564  0.51845
 0.10637 -0.66728  0.51385
 0.11194 -0.66873  0.50939
 0.11742 -0.66999  0.50506
 0.12281 -0.67109  0.50088
 0.12810 -0.67202  0.49682
 0.13331 -0.67281  0.49291
 0.13843 -0.67346  0.48912
 0.14348 -0.67399  0.48545
 0.14846 -0.67441  0.48191
 0.15337 -0.67473  0.47847
 0.15823 -0.67497  0.47514
 0.16303 -0.67513  0.47189
 0.16779 -0.67523  0.46874
 0.17250 -0.67528  0.46565
 0.17719 -0.67529  0.46263
 0.18184 -0.67527  0.45966
 0.18647 -0.67523  0.45673
 0.19108 -0.67517  0.45383
 0.19567 -0.67511  0.45096
 0.20026 -0.67504  0.44810
 0.20484 -0.67497  0.44524
 0.20942 -0.67491  0.44239
 0.21399 -0.67486  0.43952
 0.21857 -0.67483  0.43665
 0.22315 -0.67480  0.43375
 0.22773 -0.67479  0.43084
 0.23232 -0.67479  0.42790
 0.23692 -0.67481  0.42493
 0.24152 -0.67484  0.42194
 0.24613 -0.67488  0.41892
 0.25074 -0.67492  0.41588
 0.25535 -0.67497  0.41282
 0.25997 -0.67503  0.40973
 0.26459 -0.67508  0.40664
 0.26921 -0.67513  0.40353
 0.27383 -0.67518  0.40041
 0.27844 -0.67523  0.39729
 0.28306 -0.67526  0.39417
 0.28767 -0.67529  0.39106
 0.29227 -0.67530  0.38796
 0.29687 -0.67530  0.38487
 0.30147 -0.67529  0.38180
 0.30606 -0.67526  0.37875
 0.31065 -0.67522  0.37572
 0.31523 -0.67517  0.37271
 0.31981 -0.67511  0.36973
 0.32439 -0.67504  0.36676
 0.32897 -0.67496  0.36382
 0.33355 -0.67487  0.36089
 0.33813 -0.67478  0.35798
 0.34272 -0.67468  0.35507
 0.34732 -0.67459  0.35216
 0.35193 -0.67450  0.34924
 0.35655 -0.67441  0.34631
 0.36119 -0.67433  0.34335
 0.36584 -0.67426  0.34036
 0.37052 -0.67420  0.33732
 0.37522 -0.67415  0.33422
 0.37994 -0.67412  0.33105
 0.38469 -0.67410  0.32779
 0.38947 -0.67410  0.32445
 0.39428 -0.67411  0.32099
 0.39911 -0.67413  0.31741
 0.40398 -0.67417  0.31370
 0.40888 -0.67422  0.30985
 0.41380 -0.67428  0.30584
 0.41875 -0.67435  0.30167
 0.42373 -0.67442  0.29733
 0.42873 -0.67449  0.29281
 0.43375 -0.67455  0.28810
 0.43879 -0.67461  0.28320
 0.44385 -0.67465  0.27810
 0.44891 -0.67467  0.27282
 0.45398 -0.67466  0.26733
 0.45906 -0.67462  0.26165
 0.46412 -0.67455  0.25578
 0.46918 -0.67443  0.24972
 0.47423 -0.67425  0.24348
 0.47925 -0.67403  0.23706
 0.48425 -0.67374  0.23049
 0.48922 -0.67338  0.22376
 0.49416 -0.67294  0.21688
 0.49905 -0.67243  0.20988
 0.50390 -0.67184  0.20276
 0.50869 -0.67116  0.19555
 0.51343 -0.67039  0.18824
 0.51811 -0.66953  0.18087
 0.52273 -0.66856  0.17344
 0.52728 -0.66751  0.16598
 0.53177 -0.66635  0.15849
 0.53618 -0.66509  0.15099
 0.54051 -0.66373  0.14350
 0.54478 -0.66227  0.13603
 0.54896 -0.66071  0.12860
 0.55307 -0.65905  0.12121
 0.55711 -0.65730  0.11388
 0.56107 -0.65546  0.10661
 0.56496 -0.65352  0.09942
 0.56877 -0.65149  0.09231
 0.57251 -0.64939  0.08529
 0.57618 -0.64720  0.07835
 0.57979 -0.64493  0.07151
 0.58333 -0.64258  0.06475
 0.58680 -0.64017  0.05809
 0.59022 -0.63769  0.05151
 0.59358 -0.63514  0.04501
 0.59687 -0.63254  0.03859
 0.60012 -0.62987  0.03224
 0.60331 -0.62715  0.02594
 0.60645 -0.62437  0.01970
 0.60954 -0.62155  0.01350
 0.61258 -0.61867  0.00732
 0.61557 -0.61574  0.00117
 0.61851 -0.61276 -0.00498
 0.62140 -0.60974 -0.01114
 0.62425 -0.60666 -0.01731
 0.62704 -0.60354 -0.02351
 0.62978 -0.60036 -0.02975
 0.63246 -0.59714 -0.03604
 0.63508 -0.59386 -0.04240
 0.63765 -0.59052 -0.04881
 0.64015 -0.58713 -0.05531
 0.64259 -0.58367 -0.06188
 0.64496 -0.58016 -0.06854
 0.64726 -0.57658 -0.07529
 0.64948 -0.57294 -0.08213
 0.65162 -0.56922 -0.08906
 0.65367 -0.56544 -0.09607
 0.65564 -0.56159 -0.10317
 0.65753 -0.55766 -0.11035
 0.65931 -0.55365 -0.11761
 0.66101 -0.54958 -0.12493
 0.66260 -0.54542 -0.13230
 0.66410 -0.54119 -0.13972
 0.66550 -0.53689 -0.14717
 0.66680 -0.53251 -0.15465
 0.66799 -0.52806 -0.16213
 0.66908 -0.52353 -0.16960
 0.67008 -0.51894 -0.17704
 0.67097 -0.51429 -0.18445
 0.67177 -0.50957 -0.19180
 0.67248 -0.50479 -0.19908
 0.67310 -0.49996 -0.20627
 0.67363 -0.49508 -0.21337
 0.67407 -0.49016 -0.22034
 0.67444 -0.48519 -0.22719
 0.67474 -0.48020 -0.23390
 0.67497 -0.47517 -0.24045
 0.67515 -0.47012 -0.24684
 0.67526 -0.46505 -0.25305
 0.67533 -0.45998 -0.25908
 0.67536 -0.45489 -0.26493
 0.67535 -0.44980 -0.27058
 0.67531 -0.44472 -0.27605
 0.67525 -0.43964 -0.28131
 0.67517 -0.43458 -0.28638
 0.67508 -0.42953 -0.29126
 0.67498 -0.42451 -0.29594
 0.67487 -0.41950 -0.30044
 0.67477 -0.41452 -0.30476
 0.67468 -0.40957 -0.30891
 0.67459 -0.40464 -0.31290
 0.67452 -0.39975 -0.31674
 0.67446 -0.39489 -0.32043
 0.67441 -0.39005 -0.32399
 0.67438 -0.38525 -0.32743
 0.67437 -0.38048 -0.33077
 0.67437 -0.37573 -0.33401
 0.67439 -0.37102 -0.33717
 0.67443 -0.36632 -0.34025
 0.67447 -0.36165 -0.34328
 0.67453 -0.35700 -0.34627
 0.67460 -0.35237 -0.34922
 0.67468 -0.34775 -0.35214
 0.67476 -0.34315 -0.35505
 0.67485 -0.33856 -0.35795
 0.67493 -0.33397 -0.36085
 0.67501 -0.32939 -0.36376
 0.67509 -0.32481 -0.36668
 0.67516 -0.32024 -0.36961
 0.67522 -0.31566 -0.37257
 0.67527 -0.31108 -0.37555
 0.67531 -0.30650 -0.37855
 0.67534 -0.30191 -0.38157
 0.67535 -0.29732 -0.38462
 0.67535 -0.29273 -0.38768
 0.67534 -0.28812 -0.39076
 0.67531 -0.28352 -0.39386
 0.67527 -0.27891 -0.39696
 0.67522 -0.27429 -0.40008
 0.67516 -0.26967 -0.40319
 0.67510 -0.26505 -0.40630
 0.67503 -0.26043 -0.40941
 0.67496 -0.25580 -0.41250
 0.67490 -0.25118 -0.41558
 0.67483 -0.24657 -0.41864
 0.67477 -0.24195 -0.42168
 0.67472 -0.23734 -0.42469
 0.67468 -0.23274 -0.42768
 0.67465 -0.22813 -0.43065
 0.67464 -0.22354 -0.43359
 0.67464 -0.21895 -0.43650
 0.67465 -0.21436 -0.43940
 0.67468 -0.20978 -0.44228
 0.67471 -0.20520 -0.44514
 0.67476 -0.20062 -0.44800
 0.67482 -0.19603 -0.45085
 0.67487 -0.19144 -0.45372
 0.67493 -0.18683 -0.45659
 0.67497 -0.18221 -0.45949
 0.67500 -0.17757 -0.46242
 0.67501 -0.17291 -0.46540
 0.67499 -0.16822 -0.46842
 0.67492 -0.16349 -0.47151
 0.67480 -0.15873 -0.47467
 0.67462 -0.15391 -0.47791
 0.67436 -0.14904 -0.48125
 0.67402 -0.14412 -0.48468
 0.67358 -0.13912 -0.48822
 0.67302 -0.13406 -0.49188
 0.67234 -0.12892 -0.49567
 0.67152 -0.12370 -0.49957
 0.67055 -0.11839 -0.50361
 0.66942 -0.11299 -0.50779
 0.66811 -0.10750 -0.51210
 0.66662 -0.10191 -0.51654
 0.66493 -0.09622 -0.52111
 0.66303 -0.09043 -0.52582
 0.66092 -0.08454 -0.53064
 0.65860 -0.07854 -0.53558
 0.65604 -0.07245 -0.54062
 0.65326 -0.06626 -0.54577
 0.65025 -0.05997 -0.55099
 0.64701 -0.05360 -0.55629
 0.64355 -0.04714 -0.56164
 0.63985 -0.04060 -0.56703
 0.63594 -0.03398 -0.57244
 0.63181 -0.02730 -0.57787
 0.62748 -0.02057 -0.58328
 0.62295 -0.01378 -0.58866
 0.61824 -0.00696 -0.59399
 0.61336 -0.00011 -0.59925
 0.60833  0.00676 -0.60443
 0.60316  0.01364 -0.60950
 0.59787  0.02051 -0.61446
 0.59247  0.02737 -0.61927
 0.58699  0.03421 -0.62394
 0.58145  0.04101 -0.62843
 0.57586  0.04778 -0.63275
 0.57025  0.05448 -0.63687
 0.56463  0.06113 -0.64078
 0.55903  0.06770 -0.64449
 0.55346  0.07420 -0.64798
 0.54794  0.08061 -0.65124
 0.54248  0.08693 -0.65428
 0.53711  0.09316 -0.65708
 0.53184  0.09928 -0.65966
 0.52668  0.10530 -0.66201
 0.52164  0.11122 -0.66413
 0.51673  0.11703 -0.66604
 0.51196  0.12273 -0.66773
 0.50734  0.12833 -0.66922
 0.50288  0.13382 -0.67052
 0.49856  0.13921 -0.67163
 0.49440  0.14451 -0.67256
 0.49040  0.14971 -0.67334
 0.48654  0.15482 -0.67397
 0.48283  0.15985 -0.67446
 0.47926  0.16479 -0.67482
 0.47582  0.16967 -0.67508
 0.47251  0.17449 -0.67525
 0.46931  0.17924 -0.67533
 0.46622  0.18394 -0.67534
 0.46322  0.18860 -0.67530
 0.46029  0.19322 -0.67521
 0.45744  0.19781 -0.67509
 0.45464  0.20238 -0.67495
 0.45189  0.20693 -0.67479
 0.44916  0.21146 -0.67463
 0.44646  0.21599 -0.67447
 0.44376  0.22051 -0.67432
 0.44106  0.22504 -0.67418
 0.43836  0.22957 -0.67406
 0.43563  0.23411 -0.67397
 0.43287  0.23866 -0.67389
 0.43008  0.24322 -0.67385
 0.42726  0.24779 -0.67382
 0.42439  0.25238 -0.67383
 0.42148  0.25698 -0.67385
 0.41852  0.26160 -0.67390
 0.41552  0.26623 -0.67397
 0.41247  0.27088 -0.67405
 0.40938  0.27553 -0.67415
 0.40625  0.28020 -0.67426
 0.40309  0.28488 -0.67438
 0.39990  0.28956 -0.67450
 0.39668  0.29425 -0.67463
 0.39344  0.29894 -0.67474
 0.39019  0.30363 -0.67486
 0.38693  0.30833 -0.67496
 0.38366  0.31302 -0.67506
 0.38040  0.31771 -0.67514
 0.37714  0.32240 -0.67521
 0.37388  0.32709 -0.67527
 0.37064  0.33177 -0.67531
 0.36741  0.33646 -0.67533
 0.36420  0.34114 -0.67535
 0.36100  0.34582 -0.67534
 0.35780  0.35050 -0.67533
 0.35462  0.35518 -0.67531
 0.35143  0.35987 -0.67528
 0.34825  0.36457 -0.67524
 0.34505  0.36927 -0.67520
 0.34183  0.37399 -0.67515
 0.33857  0.37872 -0.67511
 0.33528  0.38346 -0.67507
 0.33193  0.38822 -0.67504
 0.32851  0.39300 -0.67501
 0.32502  0.39781 -0.67500
 0.32142  0.40264 -0.67499
 0.31772  0.40749 -0.67499
 0.31389  0.41237 -0.67501
 0.30991  0.41728 -0.67503
 0.30579  0.42222 -0.67506
 0.30150  0.42718 -0.67510
 0.29702  0.43216 -0.67514
 0.29235  0.43717 -0.67518
 0.28748  0.44220 -0.67522
 0.28240  0.44725 -0.67525
 0.27709  0.45231 -0.67527
 0.27157  0.45738 -0.67527
 0.26581  0.46246 -0.67525
 0.25982  0.46754 -0.67520
 0.25360  0.47262 -0.67511
 0.24715  0.47768 -0.67497
 0.24048  0.48273 -0.67479
 0.23360  0.48775 -0.67454
 0.22651  0.49275 -0.67423
 0.21923  0.49770 -0.67385
 0.21177  0.50262 -0.67338
 0.20414  0.50748 -0.67283
 0.19637  0.51229 -0.67219
 0.18848  0.51703 -0.67145
 0.18047  0.52171 -0.67060
 0.17239  0.52631 -0.66965
 0.16424  0.53083 -0.66859
 0.15606  0.53527 -0.66742
 0.14787  0.53963 -0.66612
 0.13969  0.54389 -0.66472
 0.13154  0.54806 -0.66319
 0.12346  0.55214 -0.66155
 0.11545  0.55613 -0.65980
 0.10755  0.56002 -0.65793
 0.09977  0.56382 -0.65595
 0.09214  0.56753 -0.65387
 0.08467  0.57115 -0.65168
 0.07737  0.57469 -0.64940
 0.07025  0.57814 -0.64703
 0.06334  0.58152 -0.64458
 0.05662  0.58483 -0.64205
 0.05012  0.58807 -0.63944
 0.04383  0.59124 -0.63677
 0.03774  0.59436 -0.63405
 0.03186  0.59743 -0.63127
 0.02618  0.60045 -0.62845
 0.02069  0.60344 -0.62558
 0.01537  0.60639 -0.62269
 0.01021  0.60931 -0.61976
 0.00520  0.61220 -0.61682
 0.00031  0.61508 -0.61385
-0.00448  0.61793 -0.61086
-0.00920  0.62078 -0.60787
-0.01386  0.62360 -0.60485
-0.01850  0.62642 -0.60183
-0.02315  0.62922 -0.59879
-0.02782  0.63201 -0.59574
-0.03257  0.63478 -0.59268
-0.03740  0.63754 -0.58959
-0.04236  0.64027 -0.58648
-0.04746  0.64297 -0.58334
-0.05275  0.64563 -0.58017
-0.05825  0.64826 -0.57695
-0.06397  0.65083 -0.57369
-0.06996  0.65334 -0.57037
-0.07623  0.65578 -0.56699
-0.08281  0.65814 -0.56353
-0.08970  0.66040 -0.55999
-0.09694  0.66256 -0.55636
-0.10453  0.66460 -0.55262
-0.11248  0.66651 -0.54877
-0.12080  0.66827 -0.54480
-0.12951  0.66987 -0.54070
-0.13860  0.67129 -0.53645
-0.14807  0.67252 -0.53205
-0.15792  0.67355 -0.52750
-0.16815  0.67436 -0.52277
-0.17874  0.67493 -0.51787
-0.18969  0.67526 -0.51278
-0.20098  0.67534 -0.50751
-0.21260  0.67514 -0.50204
-0.22452  0.67466 -0.49638
-0.23674  0.67388 -0.49051
-0.24922  0.67280 -0.48443
-0.26194  0.67141 -0.47815
-0.27488  0.66971 -0.47167
-0.28800  0.66767 -0.46497
-0.30129  0.66531 -0.45807
-0.31470  0.66261 -0.45097
-0.32821  0.65957 -0.44367
-0.34179  0.65619 -0.43618
-0.35541  0.65248 -0.42849
-0.36902  0.64842 -0.42063
-0.38261  0.64403 -0.41260
-0.39614  0.63930 -0.40439
-0.40958  0.63425 -0.39603
-0.42290  0.62887 -0.38753
-0.43606  0.62318 -0.37889
-0.44904  0.61719 -0.37013
-0.46181  0.61089 -0.36125
-0.47434  0.60431 -0.35227
-0.48661  0.59746 -0.34321
-0.49858  0.59034 -0.33407
-0.51025  0.58297 -0.32487
-0.52158  0.57536 -0.31562
-0.53255  0.56754 -0.30634
-0.54315  0.55950 -0.29703
-0.55337  0.55127 -0.28772
-0.56318  0.54287 -0.27841
-0.57257  0.53430 -0.26912
-0.58154  0.52559 -0.25986
-0.59007  0.51674 -0.25064
