    1000
 0.00982  0.00979 -0.00560
-0.63109  0.18766  0.55344
-0.63036  0.17868  0.55869
-0.62949  0.16969  0.56384
-0.62847  0.16070  0.56887
-0.62731  0.15171  0.57380
-0.62600  0.14273  0.57861
-0.62457  0.13375  0.58331
-0.62299  0.12479  0.58790
-0.62128  0.11583  0.59238
-0.61944  0.10689  0.59674
-0.61747  0.09796  0.60099
-0.61537  0.08905  0.60513
-0.61314  0.08017  0.60915
-0.61080  0.07130  0.61306
-0.60833  0.06247  0.61685
-0.60574  0.05366  0.62052
-0.60304  0.04488  0.62408
-0.60022  0.03615  0.62753
-0.59729  0.02744  0.63085
-0.59425  0.01879  0.63407
-0.59111  0.01017  0.63716
-0.58786  0.00160  0.64015
-0.58451 -0.00691  0.64301
-0.58106 -0.01537  0.64577
-0.57751 -0.02377  0.64841
-0.57387 -0.03211  0.65094
-0.57014 -0.04039  0.65335
-0.56632 -0.04859  0.65566
-0.56242 -0.05673  0.65785
-0.55844 -0.06478  0.65994
-0.55437 -0.07276  0.66192
-0.55023 -0.08066  0.66380
-0.54602 -0.08847  0.66557
-0.54174 -0.09619  0.66723
-0.53739 -0.10382  0.66880
-0.53298 -0.11135  0.67027
-0.52851 -0.11879  0.67164
-0.52398 -0.12612  0.67292
-0.51939 -0.13335  0.67411
-0.51476 -0.14047  0.67520
-0.51008 -0.14749  0.67621
-0.50536 -0.15438  0.67714
-0.50059 -0.16117  0.67798
-0.49579 -0.16784  0.67875
-0.49095 -0.17438  0.67943
-0.48608 -0.18081  0.68005
-0.48119 -0.18712  0.68060
-0.47627 -0.19330  0.68107
-0.47133 -0.19936  0.68149
-0.46637 -0.20529  0.68184
-0.46139 -0.21109  0.68214
-0.45640 -0.21677  0.68239
-0.45141 -0.22232  0.68258
-0.44640 -0.22774  0.68273
-0.44139 -0.23303  0.68283
-0.43638 -0.23820  0.68290
-0.43137 -0.24324  0.68292
-0.42637 -0.24815  0.68292
-0.42137 -0.25294  0.68288
-0.41637 -0.25761  0.68282
-0.41139 -0.26215  0.68273
-0.40642 -0.26658  0.68263
-0.40147 -0.27089  0.68250
-0.39653 -0.27508  0.68236
-0.39160 -0.27916  0.68222
-0.38670 -0.28313  0.68206
-0.38181 -0.28699  0.68189
-0.37695 -0.29075  0.68173
-0.37211 -0.29441  0.68156
-0.36729 -0.29797  0.68140
-0.36249 -0.30144  0.68124
-0.35772 -0.30482  0.68108
-0.35297 -0.30811  0.68093
-0.34825 -0.31133  0.68080
-0.34355 -0.31446  0.68067
-0.33888 -0.31753  0.68056
-0.33423 -0.32052  0.68046
-0.32961 -0.32345  0.68038
-0.32501 -0.32633  0.68031
-0.32043 -0.32915  0.68026
-0.31588 -0.33192  0.68022
-0.31135 -0.33465  0.68021
-0.30684 -0.33734  0.68021
-0.30235 -0.33999  0.68023
-0.29787 -0.34262  0.68026
-0.29342 -0.34522  0.68032
-0.28898 -0.34781  0.68039
-0.28455 -0.35037  0.68047
-0.28014 -0.35293  0.68057
-0.27574 -0.35549  0.68069
-0.27135 -0.35804  0.68081
-0.26696 -0.36059  0.68095
-0.26259 -0.36316  0.68109
-0.25821 -0.36574  0.68125
-0.25384 -0.36833  0.68140
-0.24946 -0.37094  0.68156
-0.24509 -0.37358  0.68173
-0.24071 -0.37625  0.68189
-0.23632 -0.37895  0.68204
-0.23193 -0.38168  0.68219
-0.22752 -0.38445  0.68233
-0.22311 -0.38726  0.68246
-0.21867 -0.39011  0.68258
-0.21423 -0.39300  0.68267
-0.20976 -0.39595  0.68275
-0.20527 -0.39894  0.68280
-0.20076 -0.40198  0.68282
-0.19623 -0.40508  0.68282
-0.19167 -0.40823  0.68278
-0.18708 -0.41143  0.68270
-0.18247 -0.41469  0.68259
-0.17782 -0.41800  0.68243
-0.17314 -0.42137  0.68223
-0.16843 -0.42479  0.68197
-0.16368 -0.42827  0.68167
-0.15890 -0.43180  0.68131
-0.15408 -0.43539  0.68089
-0.14922 -0.43903  0.68042
-0.14433 -0.44272  0.67988
-0.13940 -0.44645  0.67927
-0.13442 -0.45024  0.67860
-0.12941 -0.45407  0.67785
-0.12435 -0.45795  0.67703
-0.11926 -0.46187  0.67614
-0.11412 -0.46583  0.67517
-0.10895 -0.46983  0.67411
-0.10373 -0.47386  0.67298
-0.09848 -0.47792  0.67177
-0.09318 -0.48201  0.67047
-0.08784 -0.48612  0.66908
-0.08247 -0.49026  0.66761
-0.07705 -0.49442  0.66605
-0.07160 -0.49859  0.66441
-0.06612 -0.50277  0.66267
-0.06060 -0.50696  0.66084
-0.05504 -0.51115  0.65893
-0.04945 -0.51535  0.65692
-0.04383 -0.51954  0.65483
-0.03818 -0.52373  0.65264
-0.03250 -0.52790  0.65037
-0.02679 -0.53206  0.64801
-0.02106 -0.53621  0.64556
-0.01531 -0.54033  0.64302
-0.00953 -0.54443  0.64039
-0.00373 -0.54850  0.63769
 0.00209 -0.55254  0.63489
 0.00792 -0.55655  0.63202
 0.01377 -0.56051  0.62907
 0.01964 -0.56444  0.62603
 0.02551 -0.56832  0.62292
 0.03140 -0.57215  0.61974
 0.03729 -0.57593  0.61648
 0.04319 -0.57966  0.61315
 0.04909 -0.58334  0.60976
 0.05500 -0.58695  0.60629
 0.06090 -0.59051  0.60277
 0.06681 -0.59401  0.59918
 0.07271 -0.59744  0.59553
 0.07860 -0.60080  0.59183
 0.08450 -0.60410  0.58807
 0.09038 -0.60732  0.58426
 0.09625 -0.61048  0.58040
 0.10211 -0.61356  0.57650
 0.10796 -0.61657  0.57255
 0.11380 -0.61951  0.56856
 0.11962 -0.62237  0.56453
 0.12543 -0.62516  0.56046
 0.13122 -0.62787  0.55637
 0.13699 -0.63050  0.55223
 0.14274 -0.63306  0.54807
 0.14847 -0.63554  0.54389
 0.15418 -0.63795  0.53967
 0.15987 -0.64027  0.53544
 0.16554 -0.64253  0.53118
 0.17118 -0.64471  0.52691
 0.17680 -0.64681  0.52261
 0.18240 -0.64884  0.51830
 0.18797 -0.65080  0.51398
 0.19352 -0.65268  0.50965
 0.19904 -0.65449  0.50530
 0.20454 -0.65623  0.50094
 0.21002 -0.65791  0.49658
 0.21547 -0.65951  0.49220
 0.22089 -0.66105  0.48782
 0.22629 -0.66252  0.48344
 0.23166 -0.66393  0.47904
 0.23701 -0.66528  0.47465
 0.24234 -0.66656  0.47024
 0.24764 -0.66779  0.46584
 0.25292 -0.66895  0.46143
 0.25818 -0.67006  0.45701
 0.26341 -0.67111  0.45259
 0.26862 -0.67211  0.44816
 0.27381 -0.67306  0.44373
 0.27897 -0.67395  0.43929
 0.28412 -0.67480  0.43485
 0.28924 -0.67559  0.43040
 0.29435 -0.67634  0.42595
 0.29944 -0.67704  0.42148
 0.30450 -0.67770  0.41700
 0.30955 -0.67831  0.41252
 0.31458 -0.67888  0.40802
 0.31959 -0.67941  0.40351
 0.32459 -0.67990  0.39899
 0.32957 -0.68035  0.39445
 0.33453 -0.68076  0.38990
 0.33948 -0.68114  0.38533
 0.34441 -0.68148  0.38074
 0.34932 -0.68178  0.37612
 0.35422 -0.68204  0.37149
 0.35911 -0.68227  0.36684
 0.36398 -0.68247  0.36216
 0.36884 -0.68263  0.35745
 0.37368 -0.68276  0.35271
 0.37851 -0.68285  0.34795
 0.38332 -0.68291  0.34316
 0.38812 -0.68294  0.33833
 0.39291 -0.68293  0.33347
 0.39768 -0.68289  0.32858
 0.40243 -0.68282  0.32365
 0.40717 -0.68271  0.31868
 0.41190 -0.68257  0.31367
 0.41661 -0.68240  0.30863
 0.42130 -0.68219  0.30354
 0.42598 -0.68195  0.29842
 0.43064 -0.68167  0.29324
 0.43529 -0.68135  0.28803
 0.43991 -0.68100  0.28277
 0.44452 -0.68061  0.27746
 0.44911 -0.68019  0.27211
 0.45367 -0.67972  0.26672
 0.45822 -0.67922  0.26127
 0.46274 -0.67867  0.25578
 0.46725 -0.67809  0.25023
 0.47173 -0.67746  0.24464
 0.47618 -0.67679  0.23900
 0.48061 -0.67608  0.23332
 0.48501 -0.67533  0.22758
 0.48939 -0.67453  0.22179
 0.49374 -0.67368  0.21596
 0.49805 -0.67278  0.21007
 0.50234 -0.67184  0.20414
 0.50660 -0.67085  0.19816
 0.51082 -0.66981  0.19213
 0.51501 -0.66872  0.18606
 0.51917 -0.66758  0.17994
 0.52328 -0.66639  0.17377
 0.52737 -0.66514  0.16756
 0.53141 -0.66384  0.16131
 0.53541 -0.66249  0.15502
 0.53938 -0.66108  0.14868
 0.54330 -0.65961  0.14230
 0.54718 -0.65809  0.13589
 0.55101 -0.65651  0.12943
 0.55480 -0.65487  0.12294
 0.55854 -0.65318  0.11642
 0.56224 -0.65142  0.10986
 0.56588 -0.64961  0.10327
 0.56948 -0.64774  0.09665
 0.57303 -0.64580  0.09000
 0.57653 -0.64381  0.08332
 0.57997 -0.64175  0.07662
 0.58336 -0.63963  0.06990
 0.58670 -0.63746  0.06316
 0.58998 -0.63522  0.05639
 0.59320 -0.63291  0.04961
 0.59637 -0.63055  0.04282
 0.59949 -0.62813  0.03601
 0.60254 -0.62564  0.02919
 0.60554 -0.62309  0.02236
 0.60848 -0.62048  0.01552
 0.61136 -0.61781  0.00868
 0.61417 -0.61508  0.00184
 0.61693 -0.61229 -0.00501
 0.61963 -0.60944 -0.01185
 0.62227 -0.60653 -0.01869
 0.62484 -0.60356 -0.02553
 0.62736 -0.60053 -0.03235
 0.62981 -0.59745 -0.03917
 0.63220 -0.59430 -0.04598
 0.63453 -0.59110 -0.05277
 0.63679 -0.58785 -0.05955
 0.63900 -0.58454 -0.06630
 0.64114 -0.58117 -0.07304
 0.64323 -0.57775 -0.07976
 0.64525 -0.57428 -0.08646
 0.64721 -0.57075 -0.09312
 0.64911 -0.56718 -0.09977
 0.65095 -0.56356 -0.10638
 0.65273 -0.55988 -0.11296
 0.65445 -0.55616 -0.11951
 0.65611 -0.55239 -0.12603
 0.65771 -0.54858 -0.13251
 0.65926 -0.54472 -0.13895
 0.66075 -0.54082 -0.14536
 0.66218 -0.53688 -0.15173
 0.66356 -0.53289 -0.15806
 0.66488 -0.52887 -0.16434
 0.66614 -0.52480 -0.17058
 0.66736 -0.52070 -0.17678
 0.66852 -0.51656 -0.18294
 0.66963 -0.51239 -0.18904
 0.67069 -0.50818 -0.19511
 0.67170 -0.50394 -0.20112
 0.67265 -0.49966 -0.20709
 0.67357 -0.49536 -0.21301
 0.67443 -0.49102 -0.21888
 0.67525 -0.48666 -0.22470
 0.67602 -0.48227 -0.23048
 0.67675 -0.47785 -0.23620
 0.67743 -0.47341 -0.24188
 0.67807 -0.46894 -0.24751
 0.67867 -0.46444 -0.25308
 0.67922 -0.45993 -0.25861
 0.67974 -0.45539 -0.26409
 0.68022 -0.45083 -0.26953
 0.68066 -0.44625 -0.27491
 0.68106 -0.44165 -0.28025
 0.68142 -0.43704 -0.28554
 0.68175 -0.43240 -0.29079
 0.68204 -0.42775 -0.29599
 0.68229 -0.42308 -0.30115
 0.68251 -0.41839 -0.30626
 0.68269 -0.41369 -0.31134
 0.68284 -0.40897 -0.31637
 0.68296 -0.40423 -0.32136
 0.68305 -0.39948 -0.32632
 0.68309 -0.39472 -0.33124
 0.68311 -0.38994 -0.33612
 0.68310 -0.38515 -0.34096
 0.68305 -0.38034 -0.34578
 0.68296 -0.37552 -0.35056
 0.68285 -0.37068 -0.35531
 0.68270 -0.36583 -0.36003
 0.68252 -0.36097 -0.36473
 0.68230 -0.35609 -0.36940
 0.68205 -0.35120 -0.37404
 0.68176 -0.34629 -0.37866
 0.68144 -0.34137 -0.38326
 0.68108 -0.33643 -0.38784
 0.68068 -0.33148 -0.39240
 0.68025 -0.32651 -0.39694
 0.67978 -0.32152 -0.40147
 0.67927 -0.31652 -0.40598
 0.67872 -0.31150 -0.41047
 0.67812 -0.30646 -0.41496
 0.67749 -0.30141 -0.41943
 0.67681 -0.29634 -0.42389
 0.67608 -0.29124 -0.42835
 0.67531 -0.28613 -0.43279
 0.67449 -0.28100 -0.43723
 0.67363 -0.27585 -0.44165
 0.67271 -0.27067 -0.44608
 0.67174 -0.26548 -0.45049
 0.67071 -0.26026 -0.45490
 0.66964 -0.25502 -0.45931
 0.66850 -0.24976 -0.46371
 0.66731 -0.24448 -0.46811
 0.66606 -0.23917 -0.47250
 0.66475 -0.23383 -0.47688
 0.66338 -0.22848 -0.48126
 0.66194 -0.22310 -0.48564
 0.66044 -0.21769 -0.49001
 0.65888 -0.21226 -0.49437
 0.65724 -0.20681 -0.49872
 0.65554 -0.20133 -0.50307
 0.65377 -0.19582 -0.50741
 0.65193 -0.19029 -0.51173
 0.65001 -0.18474 -0.51604
 0.64803 -0.17916 -0.52035
 0.64597 -0.17356 -0.52463
 0.64383 -0.16793 -0.52890
 0.64162 -0.16229 -0.53315
 0.63934 -0.15662 -0.53738
 0.63698 -0.15092 -0.54159
 0.63454 -0.14521 -0.54578
 0.63202 -0.13947 -0.54994
 0.62943 -0.13372 -0.55408
 0.62677 -0.12795 -0.55818
 0.62402 -0.12216 -0.56225
 0.62120 -0.11635 -0.56629
 0.61831 -0.11052 -0.57029
 0.61534 -0.10469 -0.57425
 0.61229 -0.09884 -0.57816
 0.60917 -0.09298 -0.58204
 0.60598 -0.08710 -0.58586
 0.60272 -0.08122 -0.58964
 0.59939 -0.07533 -0.59337
 0.59600 -0.06944 -0.59704
 0.59253 -0.06354 -0.60065
 0.58901 -0.05764 -0.60421
 0.58542 -0.05174 -0.60770
 0.58177 -0.04584 -0.61113
 0.57806 -0.03994 -0.61449
 0.57430 -0.03405 -0.61779
 0.57048 -0.02816 -0.62101
 0.56662 -0.02229 -0.62416
 0.56271 -0.01642 -0.62723
 0.55875 -0.01056 -0.63023
 0.55476 -0.00472 -0.63315
 0.55072  0.00110 -0.63599
 0.54666  0.00691 -0.63875
 0.54256  0.01270 -0.64142
 0.53843  0.01847 -0.64401
 0.53428  0.02421 -0.64651
 0.53011  0.02993 -0.64893
 0.52593  0.03563 -0.65126
 0.52173  0.04129 -0.65350
 0.51752  0.04693 -0.65566
 0.51330  0.05254 -0.65772
 0.50909  0.05811 -0.65969
 0.50487  0.06366 -0.66158
 0.50066  0.06916 -0.66338
 0.49646  0.07464 -0.66508
 0.49227  0.08007 -0.66670
 0.48810  0.08547 -0.66823
 0.48395  0.09083 -0.66968
 0.47982  0.09615 -0.67104
 0.47572  0.10143 -0.67231
 0.47164  0.10668 -0.67350
 0.46760  0.11188 -0.67461
 0.46359  0.11704 -0.67564
 0.45962  0.12216 -0.67660
 0.45569  0.12724 -0.67747
 0.45181  0.13228 -0.67827
 0.44796  0.13728 -0.67900
 0.44417  0.14224 -0.67966
 0.44042  0.14716 -0.68025
 0.43673  0.15204 -0.68077
 0.43309  0.15689 -0.68124
 0.42950  0.16169 -0.68164
 0.42596  0.16646 -0.68199
 0.42248  0.17120 -0.68228
 0.41905  0.17590 -0.68253
 0.41568  0.18057 -0.68272
 0.41237  0.18521 -0.68288
 0.40911  0.18981 -0.68298
 0.40591  0.19439 -0.68306
 0.40276  0.19894 -0.68309
 0.39966  0.20347 -0.68309
 0.39662  0.20797 -0.68307
 0.39362  0.21245 -0.68302
 0.39068  0.21691 -0.68294
 0.38778  0.22136 -0.68285
 0.38493  0.22579 -0.68273
 0.38212  0.23020 -0.68261
 0.37936  0.23460 -0.68247
 0.37662  0.23900 -0.68232
 0.37393  0.24338 -0.68217
 0.37126  0.24776 -0.68201
 0.36862  0.25214 -0.68186
 0.36601  0.25651 -0.68170
 0.36341  0.26088 -0.68155
 0.36083  0.26526 -0.68140
 0.35827  0.26964 -0.68126
 0.35571  0.27403 -0.68113
 0.35315  0.27842 -0.68101
 0.35060  0.28283 -0.68090
 0.34803  0.28724 -0.68081
 0.34546  0.29167 -0.68073
 0.34287  0.29612 -0.68067
 0.34027  0.30058 -0.68062
 0.33763  0.30506 -0.68059
 0.33497  0.30955 -0.68057
 0.33227  0.31407 -0.68057
 0.32954  0.31861 -0.68059
 0.32676  0.32317 -0.68063
 0.32393  0.32775 -0.68068
 0.32104  0.33236 -0.68075
 0.31810  0.33699 -0.68084
 0.31509  0.34164 -0.68093
 0.31201  0.34632 -0.68105
 0.30886  0.35102 -0.68117
 0.30564  0.35575 -0.68130
 0.30233  0.36050 -0.68145
 0.29893  0.36528 -0.68159
 0.29545  0.37008 -0.68175
 0.29187  0.37490 -0.68191
 0.28819  0.37975 -0.68206
 0.28441  0.38462 -0.68222
 0.28053  0.38951 -0.68237
 0.27654  0.39441 -0.68251
 0.27244  0.39934 -0.68265
 0.26823  0.40428 -0.68277
 0.26390  0.40923 -0.68288
 0.25945  0.41420 -0.68296
 0.25488  0.41918 -0.68303
 0.25019  0.42417 -0.68307
 0.24538  0.42916 -0.68308
 0.24044  0.43416 -0.68307
 0.23538  0.43917 -0.68301
 0.23019  0.44417 -0.68292
 0.22487  0.44917 -0.68279
 0.21942  0.45416 -0.68261
 0.21385  0.45915 -0.68238
 0.20815  0.46412 -0.68210
 0.20232  0.46908 -0.68177
 0.19636  0.47403 -0.68138
 0.19028  0.47895 -0.68092
 0.18408  0.48385 -0.68041
 0.17775  0.48873 -0.67982
 0.17130  0.49357 -0.67916
 0.16473  0.49838 -0.67843
 0.15803  0.50316 -0.67762
 0.15123  0.50790 -0.67673
 0.14431  0.51260 -0.67576
 0.13727  0.51725 -0.67470
 0.13013  0.52185 -0.67356
 0.12288  0.52640 -0.67232
 0.11553  0.53089 -0.67099
 0.10808  0.53533 -0.66957
 0.10052  0.53970 -0.66805
 0.09288  0.54401 -0.66643
 0.08514  0.54825 -0.66471
 0.07731  0.55242 -0.66288
 0.06940  0.55652 -0.66095
 0.06141  0.56053 -0.65891
 0.05334  0.56447 -0.65677
 0.04520  0.56833 -0.65452
 0.03698  0.57209 -0.65216
 0.02870  0.57577 -0.64968
 0.02035  0.57936 -0.64710
 0.01194  0.58285 -0.64440
 0.00348  0.58624 -0.64159
-0.00504  0.58954 -0.63866
-0.01361  0.59273 -0.63562
-0.02222  0.59581 -0.63247
-0.03088  0.59879 -0.62920
-0.03958  0.60166 -0.62581
-0.04832  0.60441 -0.62231
-0.05709  0.60705 -0.61869
-0.06589  0.60957 -0.61496
-0.07472  0.61197 -0.61112
-0.08357  0.61425 -0.60715
-0.09245  0.61641 -0.60308
-0.10134  0.61843 -0.59889
-0.11025  0.62033 -0.59458
-0.11918  0.62210 -0.59016
-0.12812  0.62374 -0.58563
-0.13707  0.62524 -0.58099
-0.14602  0.62660 -0.57623
-0.15498  0.62783 -0.57137
-0.16394  0.62891 -0.56639
-0.17291  0.62985 -0.56131
-0.18187  0.63065 -0.55611
-0.19083  0.63130 -0.55081
-0.19978  0.63180 -0.54541
-0.20872  0.63214 -0.53989
-0.21766  0.63234 -0.53427
-0.22658  0.63238 -0.52855
-0.23550  0.63226 -0.52272
-0.24439  0.63199 -0.51680
-0.25327  0.63155 -0.51077
-0.26214  0.63095 -0.50464
-0.27098  0.63019 -0.49841
-0.27980  0.62926 -0.49209
-0.28859  0.62817 -0.48566
-0.29736  0.62690 -0.47915
-0.30611  0.62546 -0.47254
-0.31482  0.62385 -0.46584
-0.32350  0.62207 -0.45904
-0.33215  0.62011 -0.45216
-0.34076  0.61797 -0.44519
-0.34933  0.61565 -0.43813
-0.35786  0.61315 -0.43099
-0.36635  0.61047 -0.42377
-0.37479  0.60760 -0.41646
-0.38318  0.60455 -0.40908
-0.39152  0.60132 -0.40162
-0.39981  0.59789 -0.39408
-0.40804  0.59428 -0.38647
-0.41622  0.59049 -0.37879
-0.42432  0.58650 -0.37104
-0.43237  0.58233 -0.36322
-0.44034  0.57796 -0.35535
-0.44824  0.57341 -0.34741
-0.45607  0.56866 -0.33941
-0.46381  0.56373 -0.33135
-0.47147  0.55861 -0.32325
-0.47905  0.55330 -0.31509
-0.48653  0.54780 -0.30689
-0.49392  0.54211 -0.29864
-0.50122  0.53624 -0.29036
-0.50841  0.53019 -0.28204
-0.51549  0.52395 -0.27368
-0.52246  0.51753 -0.26530
-0.52932  0.51093 -0.25689
-0.53607  0.50416 -0.24845
-0.54269  0.49721 -0.24001
-0.54919  0.49009 -0.23154
-0.55556  0.48280 -0.22307
-0.56179  0.47534 -0.21459
-0.56789  0.46772 -0.20611
