    1000
 0.00727  0.00720 -0.00432
 0.55224  0.71746 -0.37693
 0.54539  0.71885 -0.37506
 0.53823  0.72016 -0.37306
 0.53079  0.72138 -0.37093
 0.52305  0.72252 -0.36866
 0.51504  0.72358 -0.36626
 0.50675  0.72456 -0.36373
 0.49820  0.72546 -0.36107
 0.48938  0.72630 -0.35829
 0.48031  0.72705 -0.35538
 0.47099  0.72774 -0.35235
 0.46143  0.72836 -0.34920
 0.45165  0.72892 -0.34592
 0.44163  0.72940 -0.34253
 0.43141  0.72983 -0.33902
 0.42097  0.73019 -0.33539
 0.41034  0.73048 -0.33165
 0.39951  0.73072 -0.32779
 0.38850  0.73089 -0.32382
 0.37732  0.73100 -0.31974
 0.36597  0.73105 -0.31555
 0.35446  0.73105 -0.31126
 0.34280  0.73098 -0.30686
 0.33100  0.73086 -0.30235
 0.31907  0.73068 -0.29774
 0.30702  0.73044 -0.29303
 0.29485  0.73015 -0.28822
 0.28257  0.72979 -0.28332
 0.27020  0.72938 -0.27831
 0.25774  0.72892 -0.27321
 0.24520  0.72839 -0.26802
 0.23258  0.72781 -0.26274
 0.21990  0.72718 -0.25737
 0.20716  0.72648 -0.25191
 0.19438  0.72573 -0.24636
 0.18155  0.72492 -0.24073
 0.16870  0.72406 -0.23501
 0.15582  0.72314 -0.22922
 0.14292  0.72216 -0.22334
 0.13001  0.72112 -0.21739
 0.11710  0.72003 -0.21136
 0.10420  0.71888 -0.20526
 0.09131  0.71767 -0.19908
 0.07844  0.71640 -0.19284
 0.06559  0.71508 -0.18652
 0.05277  0.71370 -0.18014
 0.04000  0.71226 -0.17369
 0.02727  0.71077 -0.16718
 0.01459  0.70922 -0.16061
 0.00196  0.70761 -0.15398
-0.01060  0.70594 -0.14729
-0.02310  0.70422 -0.14054
-0.03552  0.70244 -0.13374
-0.04787  0.70060 -0.12688
-0.06013  0.69871 -0.11998
-0.07231  0.69676 -0.11302
-0.08440  0.69475 -0.10602
-0.09639  0.69269 -0.09897
-0.10829  0.69057 -0.09188
-0.12008  0.68840 -0.08474
-0.13177  0.68616 -0.07756
-0.14335  0.68388 -0.07034
-0.15482  0.68153 -0.06308
-0.16617  0.67913 -0.05578
-0.17740  0.67668 -0.04845
-0.18852  0.67417 -0.04109
-0.19951  0.67160 -0.03369
-0.21038  0.66898 -0.02626
-0.22113  0.66630 -0.01880
-0.23174  0.66357 -0.01131
-0.24223  0.66078 -0.00379
-0.25258  0.65793  0.00375
-0.26281  0.65503  0.01133
-0.27290  0.65207  0.01892
